timestamp,microsoft_pos,microsoft_neu,microsoft_neg,logitech_pos,logitech_neu,logitech_neg,nvidia_pos,nvidia_neu,nvidia_neg,leagueoflegends_pos,leagueoflegends_neu,leagueoflegends_neg,apple_pos,apple_neu,apple_neg
2018-11-22 08:14:44,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:46,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:48,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:50,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:52,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:54,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:56,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:14:58,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:00,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:02,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:04,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:06,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:08,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:10,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:12,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:14,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:16,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:18,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:20,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:22,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:24,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:26,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:28,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:30,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:32,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:34,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:36,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:38,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:40,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:42,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:44,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:46,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:48,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:50,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:52,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:54,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:56,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:15:58,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:00,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:02,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:04,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:06,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:08,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:10,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:12,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:14,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:16,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:18,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:20,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:22,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:24,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:26,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:28,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:30,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:32,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:34,1,0,1,0,0,0,0,0,0,0,0,0,0,10,2
2018-11-22 08:16:36,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:38,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:40,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:42,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:44,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:46,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:48,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:50,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:52,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:54,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:56,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:16:58,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:00,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:02,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:04,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:06,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:08,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:10,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:12,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:14,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:16,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:18,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:20,1,0,1,0,0,0,0,0,0,0,0,0,0,11,2
2018-11-22 08:17:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,2
2018-11-22 08:17:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:17:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:18:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:19:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:20:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:21:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:22:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:23:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:28,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:30,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:32,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:34,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:36,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:38,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:40,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:42,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:44,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:46,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:48,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:50,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:52,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:54,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:56,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:24:58,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:00,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:02,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:04,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:06,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:08,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:10,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:12,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:14,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:16,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:18,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:20,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:22,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:24,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
2018-11-22 08:25:26,1,0,1,0,0,0,0,0,0,0,0,0,1,11,3
