@relation auto-analyze-full

@attribute ID numeric
@attribute neg numeric
@attribute neu numeric
@attribute pos numeric
@attribute compound numeric
@attribute class {negative,positive,neutral}

@data
23648,0,1,0,0,neutral
56861,0.016,0.857,0.127,0.8806,positive
60336,0.057,0.627,0.315,0.9817,positive
47253,0.066,0.677,0.257,0.961,neutral
30800,0,0.741,0.259,0.8544,positive
62711,0.084,0.804,0.112,0.2023,positive
41769,0.064,0.872,0.064,0,negative
51106,0,0.782,0.218,0.9565,positive
54867,0.112,0.888,0,-0.3412,neutral
6169,0,0.889,0.111,0.8976,positive
15412,0.036,0.763,0.201,0.9442,negative
58595,0,0.731,0.269,0.9888,positive
68459,0.042,0.889,0.07,0.5247,negative
32817,0.048,0.859,0.093,0.6623,positive
35976,0,0.697,0.303,0.9863,positive
54767,0.103,0.811,0.086,-0.1911,neutral
3583,0.02,0.859,0.121,0.8175,negative
43054,0,0.61,0.39,0.9952,positive
61354,0.036,0.814,0.15,0.9512,positive
69483,0.032,0.872,0.096,0.8334,positive
1931,0.171,0.735,0.094,-0.9103,negative
4375,0.119,0.881,0,-0.3485,negative
24926,0,0.875,0.125,0.8353,positive
38215,0.089,0.854,0.057,-0.3636,negative
59465,0.156,0.844,0,-0.7217,negative
491,0.075,0.76,0.165,0.937,positive
24573,0,0.878,0.122,0.6124,positive
32527,0.094,0.906,0,-0.7587,negative
12133,0,0.765,0.235,0.8253,negative
9276,0.256,0.69,0.054,-0.8847,negative
52237,0,0.775,0.225,0.9822,positive
63486,0.046,0.799,0.154,0.8996,positive
11872,0,0.951,0.049,0.34,positive
68933,0.043,0.756,0.201,0.8991,positive
26548,0.091,0.719,0.19,0.9737,positive
12587,0.147,0.661,0.192,0.4939,negative
25871,0.024,0.767,0.209,0.9236,positive
57691,0,0.302,0.698,0.9311,positive
3243,0,0.806,0.194,0.836,positive
50144,0.029,0.73,0.24,0.9875,neutral
46944,0.03,0.8,0.171,0.9365,neutral
51522,0.021,0.868,0.111,0.8617,neutral
19392,0.049,0.67,0.281,0.9926,positive
61147,0.053,0.884,0.063,0.1002,positive
68060,0.147,0.803,0.05,-0.7717,positive
5933,0.144,0.856,0,-0.6597,negative
67772,0.071,0.915,0.014,-0.8734,negative
53648,0.029,0.629,0.342,0.9839,positive
22529,0,0.902,0.098,0.3291,negative
59610,0,0.689,0.311,0.9415,positive
42585,0.032,0.664,0.304,0.9605,positive
52291,0.128,0.685,0.188,0.738,positive
52619,0.056,0.807,0.137,0.9454,positive
37109,0,1,0,0,negative
49730,0.049,0.762,0.189,0.8754,positive
42320,0.12,0.807,0.072,-0.3753,negative
42726,0,0.721,0.279,0.9265,positive
8780,0.049,0.789,0.163,0.9739,neutral
50169,0.065,0.885,0.05,0.0464,neutral
32875,0.03,0.804,0.166,0.9704,positive
68667,0.054,0.872,0.074,0.5845,negative
59376,0.046,0.933,0.021,-0.5466,negative
51961,0.046,0.545,0.408,0.9822,positive
2592,0,0.52,0.48,0.8999,positive
34698,0.068,0.855,0.077,-0.5874,neutral
57563,0.104,0.896,0,-0.68,negative
16338,0.079,0.729,0.192,0.8792,positive
18307,0.023,0.688,0.289,0.9903,positive
10238,0.028,0.808,0.164,0.7717,negative
6582,0.065,0.557,0.378,0.9461,positive
5141,0,0.659,0.341,0.9319,positive
20299,0.023,0.697,0.28,0.9697,positive
37885,0.075,0.787,0.139,0.9069,negative
8060,0,0.809,0.191,0.8052,positive
42185,0.113,0.805,0.082,0.3944,negative
7378,0,0.625,0.375,0.7184,positive
49842,0.047,0.856,0.097,0.5719,neutral
23900,0.048,0.792,0.16,0.9707,positive
40275,0.117,0.79,0.092,-0.2716,negative
63538,0.037,0.728,0.235,0.9843,positive
52757,0.138,0.763,0.099,-0.4767,negative
9139,0.136,0.824,0.04,-0.8801,negative
41755,0,0.75,0.25,0.971,positive
15260,0,0.773,0.227,0.9761,positive
44396,0.04,0.825,0.136,0.9512,negative
64724,0.011,0.852,0.137,0.9444,negative
57889,0,0.927,0.073,0.508,positive
28564,0.316,0.618,0.065,-0.7847,negative
58819,0,0.629,0.371,0.9712,positive
68541,0,0.48,0.52,0.8217,positive
34267,0,0.948,0.052,0.6124,negative
29942,0.038,0.783,0.179,0.9041,positive
65424,0.035,0.935,0.029,0.0341,negative
26482,0.183,0.753,0.064,-0.9693,negative
45727,0.126,0.808,0.066,-0.6869,neutral
42984,0,0.753,0.247,0.9836,positive
60703,0.052,0.593,0.355,0.915,positive
67542,0.046,0.758,0.196,0.9501,positive
60362,0,0.734,0.266,0.7841,positive
52966,0.108,0.881,0.011,-0.8778,negative
33741,0,0.769,0.231,0.8591,positive
25578,0.017,0.723,0.26,0.9571,positive
36953,0.192,0.714,0.094,-0.5599,negative
69169,0,0.69,0.31,0.9561,positive
68334,0,0.831,0.169,0.7637,positive
39472,0.036,0.774,0.19,0.9611,negative
54730,0.17,0.83,0,-0.8417,negative
42797,0,0.924,0.076,0.3682,positive
54639,0.112,0.769,0.119,0.3794,neutral
20094,0.1,0.675,0.225,0.9707,positive
63237,0,0.742,0.258,0.9215,positive
26438,0.022,0.894,0.084,0.6953,positive
62991,0,0.53,0.47,0.9336,positive
15285,0,0.675,0.325,0.9571,positive
12674,0,0.944,0.056,0.7906,positive
42667,0,0.814,0.186,0.6249,positive
66738,0.058,0.83,0.112,0.5216,positive
35843,0.073,0.697,0.23,0.9257,neutral
40501,0,0.922,0.078,0.4019,negative
66699,0.016,0.641,0.342,0.9746,positive
22883,0,0.802,0.198,0.9625,neutral
1430,0.055,0.617,0.327,0.992,positive
37911,0.135,0.697,0.168,0.1879,negative
45000,0.073,0.818,0.11,0.8612,neutral
13335,0.056,0.83,0.113,0.6802,positive
29282,0.05,0.821,0.128,0.8337,negative
59143,0.036,0.83,0.134,0.8964,positive
60387,0,0.598,0.402,0.9702,positive
26041,0,0.716,0.284,0.9507,positive
66829,0.082,0.763,0.156,0.6342,positive
25371,0.191,0.809,0,-0.6369,negative
28939,0,0.852,0.148,0.9217,positive
49259,0.014,0.841,0.146,0.9664,neutral
19690,0.04,0.775,0.185,0.8569,positive
34726,0,0.681,0.319,0.9569,positive
55552,0,0.759,0.241,0.9325,positive
22696,0.1,0.867,0.033,-0.9323,negative
48362,0.035,0.821,0.143,0.7712,neutral
9203,0.167,0.783,0.051,-0.7215,negative
42150,0.199,0.757,0.044,-0.8972,negative
54805,0,0.805,0.195,0.9118,positive
56613,0.008,0.811,0.181,0.9845,positive
27106,0.108,0.747,0.145,0.4767,negative
7198,0.045,0.756,0.199,0.9373,positive
33830,0.051,0.799,0.15,0.9358,positive
48163,0,0.758,0.242,0.8462,neutral
7002,0,0.869,0.131,0.8741,positive
56512,0,0.887,0.113,0.683,positive
28795,0.189,0.761,0.05,-0.9575,negative
60978,0,0.695,0.305,0.6588,positive
47706,0.092,0.707,0.2,0.2934,neutral
52209,0,1,0,0,negative
25747,0.077,0.766,0.157,0.7988,positive
68631,0.03,0.818,0.152,0.9452,positive
12356,0.044,0.735,0.221,0.9709,positive
44707,0.03,0.787,0.183,0.9186,neutral
26666,0.196,0.804,0,-0.874,negative
58660,0.094,0.707,0.199,0.5422,positive
3295,0.033,0.799,0.168,0.9497,positive
40509,0.163,0.837,0,-0.802,negative
58407,0,0.763,0.237,0.8439,positive
57679,0,0.816,0.184,0.9522,positive
41807,0.195,0.805,0,-0.5563,negative
44834,0.098,0.838,0.065,-0.3147,neutral
65455,0.024,0.855,0.121,0.8809,positive
29315,0,0.654,0.346,0.9919,positive
31772,0,0.709,0.291,0.9758,positive
31828,0,0.784,0.216,0.9501,positive
45064,0.027,0.802,0.171,0.9545,neutral
43284,0.114,0.827,0.06,-0.8311,negative
36394,0.099,0.706,0.195,0.8819,neutral
35620,0.086,0.81,0.104,0.1027,negative
1771,0.042,0.67,0.288,0.9607,positive
32830,0,0.624,0.376,0.882,positive
8972,0.064,0.936,0,-0.8249,negative
52765,0,0.611,0.389,0.836,positive
72208,0.027,0.839,0.134,0.9315,neutral
62813,0,0.699,0.301,0.6808,positive
34982,0.094,0.906,0,-0.6597,negative
52347,0.064,0.874,0.062,0.1887,negative
30686,0,0.835,0.165,0.6765,negative
35691,0,0.881,0.119,0.6305,positive
10586,0,0.712,0.288,0.9343,positive
57881,0,0.926,0.074,0.6486,positive
26561,0.062,0.754,0.184,0.9562,neutral
64386,0.044,0.567,0.39,0.9955,positive
13320,0.041,0.923,0.036,-0.1154,positive
38876,0.233,0.767,0,-0.7659,negative
7257,0.015,0.854,0.13,0.9632,positive
59122,0.012,0.691,0.297,0.9923,positive
26253,0.076,0.86,0.064,0.3553,neutral
10711,0.069,0.83,0.101,0.7458,negative
51568,0.044,0.805,0.151,0.7345,positive
9019,0.033,0.879,0.089,0.6114,negative
35866,0,0.831,0.169,0.7717,positive
63042,0.042,0.727,0.231,0.9752,positive
40306,0.112,0.888,0,-0.5256,negative
49496,0.046,0.85,0.104,0.4035,positive
57013,0.074,0.796,0.131,0.8842,positive
11762,0,0.678,0.322,0.9745,positive
58405,0,0.715,0.285,0.9581,positive
71628,0.086,0.813,0.101,0.1106,negative
37533,0.028,0.888,0.084,0.3071,negative
39980,0.056,0.852,0.092,0.5859,negative
62518,0.098,0.779,0.123,0.1531,positive
37945,0.037,0.801,0.162,0.9719,negative
61768,0.074,0.691,0.235,0.9463,positive
9956,0.05,0.908,0.043,-0.1665,negative
61523,0,0.908,0.092,0.3903,positive
12870,0.077,0.805,0.119,0.7506,positive
5237,0,0.644,0.356,0.9225,positive
14798,0.08,0.687,0.233,0.9733,positive
51744,0,0.605,0.395,0.9285,positive
71315,0,0.861,0.139,0.8584,positive
72417,0,0.523,0.477,0.9887,positive
44240,0.089,0.872,0.04,-0.7579,negative
8676,0.081,0.628,0.291,0.9739,positive
4520,0.023,0.616,0.361,0.9823,positive
66913,0,0.674,0.326,0.9577,positive
66912,0.031,0.779,0.19,0.9844,negative
63907,0.035,0.708,0.257,0.9918,positive
29958,0.09,0.842,0.069,0.3479,negative
30105,0.038,0.756,0.206,0.9712,positive
26980,0.22,0.78,0,-0.9357,negative
71831,0,0.845,0.155,0.6588,positive
27679,0,1,0,0,negative
4678,0.031,0.837,0.132,0.9292,positive
52174,0,0.757,0.243,0.9929,positive
23828,0.083,0.678,0.239,0.9041,positive
24794,0.033,0.762,0.205,0.9547,positive
46990,0.032,0.834,0.134,0.9368,neutral
61893,0,0.844,0.156,0.971,positive
11936,0.265,0.567,0.168,-0.6249,negative
8123,0.04,0.867,0.093,0.7269,neutral
26888,0.201,0.738,0.061,-0.9298,negative
52117,0.103,0.876,0.02,-0.7132,negative
43718,0,0.628,0.372,0.8519,positive
22874,0,0.715,0.285,0.9428,neutral
13669,0.013,0.822,0.165,0.9374,positive
71298,0.167,0.767,0.066,-0.8809,negative
15139,0.018,0.732,0.251,0.9725,positive
16670,0,0.83,0.17,0.6249,negative
24241,0,0.861,0.139,0.9091,positive
56508,0,0.759,0.241,0.9625,positive
60935,0,0.804,0.196,0.9602,positive
15622,0.142,0.837,0.021,-0.9373,negative
9361,0,0.756,0.244,0.8834,positive
33718,0.113,0.813,0.073,-0.4588,negative
9352,0,0.479,0.521,0.9456,positive
26929,0.163,0.757,0.081,-0.3058,negative
67661,0.038,0.745,0.217,0.9798,positive
26510,0,0.735,0.265,0.9186,positive
14086,0,0.857,0.143,0.875,neutral
62184,0,0.789,0.211,0.7075,positive
1756,0.05,0.737,0.213,0.9893,positive
7920,0,0.884,0.116,0.7537,positive
30902,0,0.889,0.111,0.8213,positive
61038,0.072,0.715,0.213,0.9762,positive
13562,0,0.614,0.386,0.9885,positive
31833,0,0.773,0.227,0.9287,positive
56561,0.043,0.73,0.227,0.9765,positive
60669,0,0.763,0.237,0.9097,positive
72299,0.046,0.549,0.405,0.9151,positive
44745,0.176,0.712,0.113,-0.7525,neutral
45246,0,0.859,0.141,0.9559,positive
39233,0.069,0.767,0.164,0.9319,negative
5816,0,0.72,0.28,0.9538,positive
64296,0.055,0.748,0.197,0.9247,neutral
68935,0.089,0.851,0.061,-0.3595,positive
39675,0.14,0.796,0.064,-0.8021,neutral
69871,0,0.747,0.253,0.9698,positive
192,0,1,0,0,negative
39963,0.046,0.85,0.104,0.8464,neutral
51638,0.113,0.716,0.171,0.9031,negative
41407,0,0.65,0.35,0.8834,positive
29740,0,0.866,0.134,0.9033,positive
30713,0,0.675,0.325,0.9789,positive
6667,0.141,0.704,0.156,-0.1027,neutral
10358,0,0.921,0.079,0.6249,positive
7357,0.189,0.679,0.132,0.2488,positive
4615,0.106,0.836,0.058,-0.8476,positive
66801,0.059,0.616,0.325,0.9566,positive
23659,0,0.753,0.247,0.9898,positive
10199,0,0.605,0.395,0.9432,positive
33478,0,0.692,0.308,0.9739,positive
20995,0.007,0.743,0.249,0.9929,positive
41147,0.112,0.792,0.097,-0.2023,negative
60907,0.066,0.743,0.191,0.8957,neutral
1613,0,0.866,0.134,0.5962,positive
34858,0.071,0.857,0.072,0.4767,positive
40569,0.09,0.91,0,-0.7088,negative
12912,0,0.69,0.31,0.9874,positive
30146,0.123,0.78,0.097,-0.6645,negative
4191,0,0.804,0.196,0.9598,negative
67740,0.023,0.82,0.157,0.9228,negative
40564,0.136,0.77,0.093,-0.4989,negative
8372,0.042,0.705,0.253,0.9891,positive
9215,0,1,0,0,negative
40102,0.038,0.909,0.053,0.1092,neutral
45394,0.047,0.795,0.158,0.9243,neutral
11618,0.1,0.9,0,-0.2755,negative
33156,0,0.888,0.112,0.9259,negative
2028,0,0.398,0.602,0.9668,positive
41793,0.134,0.736,0.13,-0.0627,negative
37366,0.051,0.841,0.108,0.6931,neutral
34149,0,0.683,0.317,0.9814,positive
26239,0.217,0.783,0,-0.5574,negative
68034,0,1,0,0,positive
33042,0.014,0.85,0.136,0.8685,positive
42303,0,0.44,0.56,0.9642,positive
2239,0.128,0.758,0.113,-0.7078,negative
40980,0,0.694,0.306,0.952,positive
33314,0,0.831,0.169,0.6893,positive
66590,0.024,0.772,0.204,0.9346,positive
65397,0,0.794,0.206,0.9828,positive
48395,0.05,0.837,0.113,0.8289,neutral
33746,0.196,0.804,0,-0.4404,negative
64743,0.217,0.63,0.153,-0.3923,negative
32259,0.028,0.905,0.068,0.5834,negative
62963,0.03,0.808,0.162,0.9686,positive
28765,0.13,0.804,0.066,-0.9337,negative
65374,0,0.651,0.349,0.9718,positive
10512,0.209,0.791,0,-0.7835,negative
33349,0.03,0.97,0,-0.296,neutral
30711,0.147,0.808,0.045,-0.9042,positive
32243,0.028,0.621,0.351,0.988,positive
33610,0.029,0.877,0.095,0.8634,neutral
45025,0,0.854,0.146,0.5346,neutral
57804,0.058,0.871,0.071,0.5143,negative
10101,0,0.71,0.29,0.8555,positive
27895,0.073,0.848,0.079,0.2247,negative
56685,0.058,0.705,0.238,0.9588,positive
22128,0.044,0.803,0.153,0.8251,positive
59651,0,0.831,0.169,0.9429,positive
40588,0,0.736,0.264,0.8658,positive
13877,0.008,0.855,0.137,0.967,positive
3426,0.012,0.747,0.241,0.9787,positive
71139,0.054,0.688,0.258,0.8939,positive
7836,0.053,0.825,0.121,0.7901,positive
63166,0.048,0.706,0.246,0.9168,positive
2641,0,0.809,0.191,0.9498,positive
53804,0,0.559,0.441,0.8827,positive
61725,0,0.719,0.281,0.9777,positive
11184,0.361,0.639,0,-0.9587,negative
51582,0,1,0,0,negative
12198,0.039,0.77,0.191,0.9446,positive
18988,0.181,0.795,0.024,-0.9797,negative
35713,0,0.638,0.362,0.9931,positive
66696,0,0.581,0.419,0.8779,positive
37584,0.075,0.753,0.172,0.8281,negative
50907,0.049,0.789,0.162,0.9532,neutral
16684,0.04,0.763,0.197,0.9245,positive
46680,0.082,0.764,0.154,0.8634,positive
15680,0.038,0.782,0.18,0.9484,neutral
25560,0.042,0.554,0.405,0.9638,positive
28167,0.132,0.72,0.148,0.34,negative
23084,0.024,0.77,0.206,0.9756,neutral
64838,0.076,0.614,0.31,0.9772,positive
62537,0,0.795,0.205,0.9702,positive
53358,0.056,0.647,0.297,0.9774,positive
35969,0,0.586,0.414,0.9386,positive
20640,0,0.955,0.045,0.5993,neutral
63699,0.012,0.76,0.227,0.9768,positive
42732,0.033,0.834,0.132,0.858,positive
27972,0,0.972,0.028,0.0772,negative
46865,0.029,0.819,0.151,0.9041,positive
48976,0,0.878,0.122,0.8722,neutral
1237,0.089,0.823,0.089,0.25,negative
68720,0.145,0.761,0.094,-0.1027,positive
38154,0.071,0.872,0.057,-0.4027,negative
2106,0,0.695,0.305,0.836,positive
673,0.026,0.734,0.24,0.9884,positive
25598,0,0.708,0.292,0.9771,positive
23016,0.017,0.829,0.154,0.9696,positive
20755,0.011,0.777,0.213,0.9847,positive
37113,0.03,0.691,0.279,0.9841,positive
46670,0.069,0.79,0.141,0.4612,positive
12656,0.073,0.927,0,-0.6715,negative
43986,0.09,0.796,0.114,0.128,neutral
15911,0.068,0.779,0.153,0.8913,neutral
69750,0,0.572,0.428,0.9136,positive
450,0,0.769,0.231,0.9881,positive
57793,0,0.809,0.191,0.982,positive
38686,0,0.702,0.298,0.9735,positive
25037,0.077,0.828,0.095,0.2071,neutral
36070,0.037,0.784,0.179,0.7778,positive
70646,0,0.799,0.201,0.9775,positive
27705,0,0.875,0.125,0.9294,positive
15230,0.323,0.538,0.14,-0.5274,negative
29635,0,0.761,0.239,0.7165,neutral
24169,0.292,0.536,0.172,-0.6851,negative
23938,0,0.789,0.211,0.6467,positive
12367,0.168,0.832,0,-0.8353,negative
1733,0.043,0.711,0.246,0.9857,positive
6640,0.132,0.868,0,-0.4207,negative
33405,0.11,0.818,0.072,-0.25,positive
70842,0,0.96,0.04,0.2263,positive
6237,0.197,0.767,0.036,-0.8772,neutral
46624,0.013,0.802,0.185,0.9779,neutral
25907,0.056,0.762,0.182,0.8057,positive
63482,0.01,0.881,0.109,0.9506,positive
63073,0,0.892,0.108,0.8957,positive
25389,0.091,0.909,0,-0.3412,negative
42343,0.082,0.881,0.037,-0.5413,neutral
22784,0,0.906,0.094,0.4848,positive
17348,0.013,0.768,0.219,0.9788,positive
42621,0.05,0.907,0.043,-0.2514,negative
49973,0,0.9,0.1,0.7003,neutral
71166,0.14,0.733,0.127,0.3386,negative
43402,0.256,0.727,0.018,-0.9292,negative
9605,0,0.775,0.225,0.9764,neutral
25569,0,0.69,0.31,0.9314,positive
24435,0.035,0.905,0.06,0.3973,positive
58760,0.018,0.796,0.186,0.9735,positive
26640,0,0.736,0.264,0.9866,positive
61594,0.074,0.874,0.051,-0.3337,neutral
1123,0,0.705,0.295,0.5807,positive
399,0.012,0.687,0.301,0.9818,neutral
61304,0.123,0.721,0.156,0.2928,neutral
49865,0,0.822,0.178,0.9516,positive
9785,0.096,0.904,0,-0.6449,negative
62792,0,0.963,0.037,0.2255,positive
33945,0.195,0.78,0.025,-0.9514,negative
59897,0.04,0.798,0.162,0.8716,positive
47144,0,0.743,0.257,0.9833,positive
16769,0.112,0.759,0.129,0.4884,negative
23730,0,0.58,0.42,0.7712,neutral
52635,0,0.739,0.261,0.8906,positive
60086,0,0.372,0.628,0.9348,positive
37046,0.087,0.857,0.056,-0.2023,neutral
34972,0,0.566,0.434,0.9828,positive
54877,0.111,0.779,0.11,0.2322,neutral
25158,0,0.663,0.337,0.9501,positive
1304,0.057,0.807,0.136,0.9319,positive
24894,0.056,0.834,0.11,0.5244,positive
67315,0.052,0.812,0.136,0.9469,negative
24288,0.046,0.668,0.286,0.989,positive
37998,0.049,0.846,0.105,0.829,negative
55849,0,0.614,0.386,0.9408,positive
38133,0.029,0.841,0.131,0.9534,negative
67118,0.009,0.778,0.213,0.9906,positive
51014,0.038,0.79,0.171,0.9703,neutral
67131,0,0.868,0.132,0.7118,positive
67885,0,0.954,0.046,0.2724,positive
28241,0.116,0.812,0.071,-0.1531,negative
2493,0.024,0.798,0.178,0.9682,positive
47270,0.044,0.838,0.118,0.9053,neutral
42447,0,0.892,0.108,0.9261,positive
26990,0.217,0.764,0.019,-0.9838,negative
32215,0.245,0.755,0,-0.7568,negative
39628,0.033,0.87,0.097,0.5118,negative
36574,0.027,0.686,0.286,0.9711,negative
58151,0,0.842,0.158,0.7003,neutral
63690,0.018,0.855,0.128,0.893,positive
26220,0.229,0.678,0.093,-0.8039,negative
67335,0.157,0.796,0.047,-0.9636,negative
458,0.014,0.738,0.247,0.9867,positive
35029,0.104,0.771,0.125,0.4057,neutral
46849,0.042,0.674,0.285,0.9891,neutral
35627,0.227,0.729,0.044,-0.9117,negative
54813,0.017,0.823,0.16,0.9521,neutral
227,0.057,0.747,0.196,0.9679,positive
16362,0.03,0.749,0.222,0.9655,positive
15154,0.137,0.779,0.084,-0.8286,negative
29006,0.099,0.901,0,-0.6808,negative
32103,0,0.512,0.488,0.9235,positive
1083,0.13,0.768,0.102,0.0096,negative
15275,0.056,0.944,0,-0.1511,positive
64282,0.099,0.823,0.078,-0.1326,negative
61677,0.069,0.725,0.207,0.9509,positive
30922,0.023,0.77,0.207,0.9706,positive
24807,0,0.792,0.208,0.9165,positive
65398,0.049,0.873,0.078,0.735,positive
59427,0,0.872,0.128,0.7876,positive
42178,0.079,0.868,0.053,-0.4484,positive
22853,0,0.678,0.322,0.9521,positive
71456,0,0.691,0.309,0.9857,positive
65556,0,0.456,0.544,0.9741,positive
53249,0,0.863,0.137,0.8507,positive
38226,0,0.842,0.158,0.75,negative
61200,0.02,0.765,0.215,0.9852,positive
43377,0,0.838,0.162,0.8346,positive
58626,0.018,0.605,0.377,0.9974,positive
43665,0.057,0.846,0.097,0.7901,neutral
37859,0.034,0.725,0.241,0.9862,neutral
70517,0,0.814,0.186,0.6249,positive
62649,0,0.573,0.427,0.9285,positive
63657,0.043,0.803,0.154,0.9528,positive
6267,0,0.718,0.282,0.9956,positive
33188,0,0.686,0.314,0.9622,positive
3916,0.159,0.798,0.042,-0.7088,negative
18492,0,0.893,0.107,0.7677,positive
65309,0.064,0.693,0.243,0.9747,neutral
11697,0,0.696,0.304,0.9892,positive
9014,0,0.892,0.108,0.3182,neutral
45712,0.089,0.62,0.29,0.9917,neutral
72260,0,0.778,0.222,0.9659,positive
1163,0.023,0.787,0.19,0.9237,positive
35532,0,0.728,0.272,0.6808,neutral
30045,0,0.731,0.269,0.9411,positive
65690,0,0.799,0.201,0.9698,positive
9980,0,0.56,0.44,0.9775,positive
63632,0.027,0.908,0.065,0.5562,positive
15611,0.037,0.763,0.199,0.8895,positive
58282,0.04,0.756,0.203,0.9485,positive
2014,0,0.763,0.237,0.7351,positive
15233,0.011,0.783,0.206,0.9867,neutral
47116,0.039,0.779,0.182,0.9739,positive
38755,0.033,0.612,0.355,0.9839,neutral
51327,0.015,0.847,0.138,0.9494,neutral
22368,0.046,0.764,0.189,0.9669,positive
19271,0,0.891,0.109,0.8511,positive
24057,0,1,0,0,negative
6288,0.121,0.736,0.143,0.8114,positive
21004,0,0.722,0.278,0.9694,positive
17622,0.076,0.884,0.039,-0.4003,negative
6687,0,0.704,0.296,0.9738,positive
64444,0.057,0.892,0.051,-0.3919,negative
66180,0,0.956,0.044,0.0258,negative
63498,0.073,0.637,0.291,0.9632,positive
28379,0.188,0.702,0.11,-0.9284,negative
62382,0,0.736,0.264,0.9779,positive
16102,0,0.911,0.089,0.6597,positive
10964,0,0.545,0.455,0.8934,neutral
42207,0,0.599,0.401,0.9331,positive
53505,0,0.786,0.214,0.8349,positive
26906,0.142,0.762,0.096,-0.7418,negative
30945,0.036,0.599,0.364,0.9925,positive
26770,0.049,0.782,0.169,0.9453,positive
71127,0.042,0.842,0.116,0.8799,positive
19920,0.078,0.651,0.271,0.9721,positive
52611,0.046,0.66,0.293,0.8168,positive
55505,0,0.868,0.132,0.4404,positive
57609,0.062,0.771,0.167,0.8791,positive
8807,0.163,0.789,0.048,-0.5669,negative
7674,0,1,0,0,negative
30690,0.047,0.89,0.063,0.2003,positive
47716,0.026,0.858,0.116,0.8692,neutral
71407,0.056,0.903,0.041,-0.3612,negative
15431,0.103,0.766,0.131,0.3389,positive
59898,0.066,0.763,0.171,0.9655,positive
60241,0,0.768,0.232,0.9134,positive
6506,0.028,0.801,0.171,0.8574,positive
66015,0,0.834,0.166,0.9575,positive
46059,0.034,0.766,0.2,0.9788,positive
51158,0.007,0.873,0.12,0.9468,neutral
42723,0,1,0,0,negative
29598,0,0.729,0.271,0.9313,positive
57849,0,1,0,0,neutral
53515,0.104,0.721,0.176,0.6458,positive
37167,0,0.665,0.335,0.9274,neutral
7829,0.014,0.876,0.11,0.8608,positive
18339,0.055,0.848,0.098,0.8534,negative
9435,0,0.784,0.216,0.9078,positive
65367,0.091,0.71,0.199,0.9358,positive
31111,0.074,0.772,0.155,0.8523,positive
70708,0.081,0.799,0.12,0.8773,positive
50062,0.082,0.792,0.126,0.8807,neutral
70176,0.015,0.86,0.125,0.9011,positive
28519,0.197,0.784,0.019,-0.9514,neutral
36999,0.186,0.814,0,-0.6763,negative
25112,0.135,0.739,0.126,-0.0516,negative
37746,0.039,0.855,0.106,0.7964,negative
44007,0,0.824,0.176,0.6764,neutral
40410,0.078,0.922,0,-0.296,negative
33210,0.032,0.851,0.117,0.8717,positive
32653,0.217,0.662,0.122,-0.5565,negative
53669,0,0.78,0.22,0.8165,positive
57178,0,0.618,0.382,0.9748,positive
51217,0.014,0.685,0.301,0.9818,positive
71808,0.028,0.957,0.015,-0.3818,positive
26335,0.025,0.939,0.036,0.2354,positive
68272,0,0.87,0.13,0.7506,positive
62897,0.01,0.708,0.282,0.9889,positive
37942,0.077,0.923,0,-0.3818,negative
